filename,distance
image_0333.jpg (target),0.0
image_0321.jpg,0.14112162590026855
image_0351.jpg,0.14833462238311768
image_0349.jpg,0.15712857246398926
image_0343.jpg,0.15998268127441406
image_0328.jpg,0.17275404930114746
